Unnamed: 0;prefixado;ipca;igpm;tr
beta.0;0.0974595017460273;0.046486967503364;0.04479;0.09275
beta.1;-0.0318980388158567;-0.0380000066104306;-0.12303;-0.02985
beta.2;-0.0583553375335632;-0.0534835725845308;0.10396;-0.04345
beta.3;0.0166317394556773;0.0335617793905294;-0.09762;0.0
lambda.1;1.16936208379268;1.5689798298136002;10.0;1.35735
lambda.2;0.564895290276215;1.15626892562956;3.14604;1.0
