Unnamed: 0;prefixado;ipca;igpm;tr
beta.0;0.0849606620420424;0.021993832976522004;0.0418;0.07691
beta.1;-0.0405953267027419;0.0197020513535927;-0.01923;-0.03573
beta.2;-0.0629474278571843;-0.0812702765498911;-0.08329;-0.0514
beta.3;-0.0148243224429089;0.0567818327133808;-0.01802;0.0
lambda.1;1.1417110082864;2.19377987230631;1.83761;1.00324
lambda.2;0.29472709408648806;0.0624610126348943;0.5017199999999999;1.0
