Unnamed: 0;prefixado;ipca;igpm;tr
beta.0;0.0851495927724573;0.042119267639223;0.03549;0.08015
beta.1;-0.0161848758045745;0.021967834003380003;-0.10171;-0.016730000000000002
beta.2;-0.0512821791110272;-0.08838986093523599;0.08111;-0.049010000000000005
beta.3;-0.0199390633222252;-0.0122164697601419;0.16132;0.0
lambda.1;1.4696177336453602;1.66246469365027;1.03428;1.04644
lambda.2;0.532370524888805;0.24277853313325098;7.99517;1.0
