Unnamed: 0;prefixado;ipca;igpm;tr
beta.0;0.110911260079026;0.0569861694898364;0.05504;0.10176
beta.1;-0.0360092345075603;0.116895845830145;-0.09599;-0.02958
beta.2;-0.10531695149930001;-1.5036517819271698;1.58259;-0.06952
beta.3;0.0385055935682137;1.22079095026422;-1.49045;0.0
lambda.1;1.55456671926152;2.21226351886157;2.3601400000000003;2.28128
lambda.2;0.728173023134466;2.07607226734702;2.20519;1.0
