Unnamed: 0;prefixado;ipca;igpm;tr
beta.0;0.116293491716583;0.0540633350387035;0.05329;0.09502
beta.1;-0.0514161971289513;0.00800871372218849;-0.01806;-0.03195
beta.2;-0.0450887249001646;-0.175336042310603;-0.99342;-0.04571
beta.3;-0.0372729968042159;0.060118042415592994;1.00713;0.0
lambda.1;1.75401376120496;2.5201533350665697;5.4528;2.12927
lambda.2;0.7508382828015571;1.9332729307268601;6.22396;1.0
