Unnamed: 0;prefixado;ipca;igpm;tr
beta.0;0.10485441189166801;0.0499695429558926;0.051529999999999986;0.09108
beta.1;0.0192130737161124;0.0187987960784809;0.12355;0.01266
beta.2;0.0438988989403717;-0.0910805072867701;1.61131;0.01189
beta.3;-0.0649948351294823;0.0781615767210225;-1.7233;0.0
lambda.1;3.68698447415388;1.0026096741911;9.41451;4.93733
lambda.2;2.04169134934099;0.792064954250409;10.0;1.0
