Unnamed: 0;prefixado;ipca;igpm;tr
beta.0;0.10965793159638901;0.0555070595450399;0.05344;0.09541
beta.1;-0.00313200497420549;0.0455134831382276;0.09893;0.00588
beta.2;-0.0912017230758201;-0.142168646085185;-2.96686;-0.032010000000000004
beta.3;0.0427924554958393;0.0582486199425644;2.79284;0.0
lambda.1;1.3317342786384598;1.5207371890299402;4.7865199999999986;2.69875
lambda.2;0.694495189901938;0.833928093697697;4.69142;1.0
