Unnamed: 0;prefixado;ipca;igpm;tr
beta.0;0.10754365854395301;0.0559788752424422;0.05125;0.09649
beta.1;-0.0399998849121732;0.0005943933187021691;-0.03365;-0.032639999999999995
beta.2;-0.0753253131123082;-0.11377038982357598;-0.0056700000000000006;-0.06179
beta.3;-0.00431568538970346;-0.0124730424529825;-0.01327;0.0
lambda.1;1.4336936803647802;2.2692222273029503;1.18414;1.64294
lambda.2;1.17070650908805;0.594744533485047;4.60497;1.0
