Unnamed: 0;prefixado;ipca;igpm;tr
beta.0;0.105203708330038;0.0535612382174199;0.05668;0.09785
beta.1;-0.0223786703130717;0.0164528609626868;-0.00805;-0.01799
beta.2;-0.0853100390597923;-0.12263725345955999;-0.04295;-0.06788
beta.3;0.008716234560175791;0.0184171574458272;-0.05595;0.0
lambda.1;1.60918062061977;1.71163699566569;9.3083;1.82363
lambda.2;0.888185086943592;0.939448439063782;0.7720600000000001;1.0
