Unnamed: 0;prefixado;ipca;igpm;tr
beta.0;0.0801989373911189;0.0217539826624301;0.03531;0.07089
beta.1;-0.0293602931635561;0.0061772744750664705;-0.02274;-0.02255
beta.2;-0.0584141535461948;-0.0645710088303143;-0.03607;-0.05058
beta.3;-0.0206503985043157;0.0463202066272341;-0.07232999999999999;0.0
lambda.1;1.26037624355103;1.8553705875584299;8.957880000000003;1.13906
lambda.2;0.291518063524732;0.0580462064710588;1.42951;1.0
