Unnamed: 0;prefixado;ipca;igpm;tr
beta.0;0.125374429813502;0.0592541420138658;0.06044;0.10002
beta.1;-0.061583996567415;0.0468905734280571;-0.1091;-0.0379
beta.2;-0.10282143608758999;-0.307660743651479;1.57949;-0.04027
beta.3;0.136633737682715;0.151616832665104;-1.5439;0.0
lambda.1;0.5790377908245389;2.07228605022472;6.2853900000000005;3.55266
lambda.2;0.43841898018740205;1.35132362868969;5.81191;1.0
