Unnamed: 0;prefixado;ipca;igpm;tr
beta.0;0.128033202522501;0.0584488458340485;0.04896;0.10024
beta.1;-0.0602776989156042;-0.0515119523755486;-0.22171;-0.03723
beta.2;-0.0928069825570631;-0.079945257436684;0.16034;-0.04762
beta.3;0.0336400201839355;0.0705139625914169;0.46607;0.0
lambda.1;0.9833050860826009;1.1658603517406698;1.17117;2.07236
lambda.2;0.45293369133614897;0.7547754697304879;9.1833;1.0
