Unnamed: 0;prefixado;ipca;igpm;tr
beta.0;0.184887270885752;0.0711370614723756;0.06687;0.11732
beta.1;-0.0447806385562342;0.0177827105831367;0.10753;0.00057
beta.2;0.0629616261471438;-0.0682686878709786;-0.53738;0.02408
beta.3;-0.07778674530820899;0.0153608108505634;0.33812;0.0
lambda.1;0.703057638204958;3.8819511322546;10.0;0.83219
lambda.2;0.25977802300165104;0.30204730730631796;6.83351;1.0
