Unnamed: 0;prefixado;ipca;igpm;tr
beta.0;0.0811575012017607;0.0399718863181243;0.03943;0.07773
beta.1;-0.0182977697808108;0.0148927410411741;0.01861;-0.01677
beta.2;-0.0694211364766734;-0.0881951448526331;-0.04726;-0.05429
beta.3;0.0127569829190427;-0.004654408338604929;-0.06556000000000001;0.0
lambda.1;1.1595797848268101;1.6205534557872099;8.84357;1.19282
lambda.2;1.01655971065174;0.35606894589184096;1.7665400000000002;1.0
