Unnamed: 0;prefixado;ipca;igpm;tr
beta.0;0.11255530685022197;0.05407755719426301;0.05589;0.09814
beta.1;0.0148926483350394;0.00812850220358614;0.00216;0.01591
beta.2;0.0474755606290911;-0.0383049557780762;0.14669;0.00917
beta.3;-0.0733991179642055;0.0396263996927659;-0.12787;0.0
lambda.1;3.1466875300271497;1.00113748164587;4.48784;3.75391
lambda.2;1.7134368426683;0.6705722887739011;5.5994;1.0
